Row,x,y_noisy
0,4.43986342179479,88.950605515017
1,17.414646123547527,1193.7048747423153
2,4.134383106788528,62.355709105621884
3,18.372218158758432,1254.5537704498497
4,9.768223775896583,268.8960118024779
5,12.234877258052915,428.86466028688375
6,15.31815712960631,877.6339441455829
7,10.368359757458865,347.4542083028392
8,5.9360100315244395,133.28087006258053
9,3.7544245732250325,41.72892013448789
10,1.6148253752974973,4.5000929041193665
11,14.7688059239794,903.4800260679812
12,8.826184457919062,182.0267431821631
13,3.166197354253024,-42.51252617850234
14,17.598740624025577,1160.2789555165007
15,5.481729239844492,97.4017179020713
16,8.284700381621025,182.16778701144153
17,5.921598654672959,64.09296094522153
18,12.575758177589666,492.44165057661206
19,11.596756203790902,526.3406160496355
20,11.998583932499752,459.69403960239504
21,5.316382350710144,12.00771481606563
22,5.693717612827276,72.01009154336415
23,5.07176411547575,18.576226781647648
24,6.551278953774682,99.28905252326918
25,2.883286013068409,89.00862969650127
26,3.3122572240253523,3.350487103332018
27,19.278610581358837,1459.426652151574
28,19.204534305713878,1430.9391615112445
29,3.7682931119187035,21.742444889953624
30,0.48613123258973934,77.9845955307432
31,4.091110927599013,63.17207798949799
32,13.99687228253115,687.553354174292
33,15.590291711110595,857.1642448057335
34,0.45866184878162963,30.791781221612897
35,11.55325716259512,490.2935212368058
36,0.03284345432090552,45.38233056547409
37,10.30945223810787,334.92371467497657
38,12.795903522617142,480.97412256963435
39,19.712488056083778,1586.2221503598857
40,5.181951928222115,-12.47820835799682
41,16.049937705257406,901.7485604892013
42,17.409661740029662,1143.2740190015336
43,18.454992278913398,1327.2010714471473
44,0.04428425064887165,48.24517561354682
45,9.389767435151546,233.68666678035942
46,19.62937475212021,1506.4292211372751
47,7.9788960780570095,151.44982654804534
48,16.274649551738364,906.5265890283223
49,10.929129959449554,380.083532171797
50,15.417081742804491,846.1491998962338
51,9.69862149976916,315.20788836624064
52,0.5822312734543544,28.043637661388246
53,1.7305137680441018,70.36163783604087
54,2.2290762475604664,55.38625030463576
55,5.024902233810953,102.64573403793443
56,19.2983058505273,1525.680912597951
57,12.63532105475491,589.3069917399176
58,16.333204052307238,996.8860493002124
59,11.321639921855127,495.15558992340016
60,12.707124111637862,515.6598357243139
61,16.238047823608213,990.1222613186402
62,18.533652304877485,1381.1896333664108
63,18.25253527407566,1278.592077872781
64,16.49621440877051,1063.960015010789
65,1.8840546435464534,-18.757577342984124
66,7.220968369276182,114.60555055754776
67,0.7101806352066053,60.49649938177984
68,10.927166970816138,428.2845127376372
69,15.922854417120085,1008.3185368643436
70,1.0228560620269422,25.202131938873173
71,3.7733547158621583,46.31522668007919
72,7.309555358243296,177.33785480059112
73,4.885817339158168,77.35385947091847
74,15.901749458420639,880.4568700607412
75,7.04189871532737,104.4735346471167
76,12.777553641207307,641.5931520267218
77,9.868301037935193,244.74614629295914
78,11.66999487440113,490.9780363045636
79,18.785987039297034,1358.2092369859777
80,18.87080164031759,1443.6678130046644
81,2.2338485436714284,-18.337000358809757
82,16.871099322204476,1084.5819087933742
83,6.920563035119047,25.977919382614303
84,2.016545457252903,18.854914882707444
85,7.6681813213423045,218.36399246106953
86,10.207095946784959,258.1178615443603
87,19.222061639302595,1511.6180723453695
88,7.430252306560146,116.39338154593165
89,0.24738823200715299,39.05414909671637
90,17.194137739763832,990.9975270167419
91,2.2222149908073052,74.51165910092092
92,9.566780879735699,240.79622592424593
93,16.99960064772387,1074.0358300530613
94,10.29475934001358,276.22009957316993
95,8.932156558446264,190.839030770997
96,16.009528415011395,1017.4772411917537
97,0.40782756896301287,12.997952620920838
98,11.452372976155985,484.12970241285205
99,8.227672315587531,187.42632709595273
100,19.70273595391609,1552.130266836401
101,16.028030608221403,937.528615436882
102,1.079242042902937,49.35945094727341
103,3.809555469110053,161.37226785364942
104,9.048376916339508,280.8976057637921
105,14.058841542359563,737.1937616863688
106,6.640962990713549,90.97225690140655
107,7.199663903426153,191.12896881567139
108,18.42941131918354,1389.2995960616554
109,19.07261011454694,1342.0477519424621
110,8.15371457354287,122.86326005336872
111,17.971423097694466,1353.606343695246
112,6.6050650391901256,134.51288333500813
113,1.6547713815997533,29.091611301508777
114,10.534351309171829,387.72083307432774
115,13.216887819167706,671.2804344991793
116,17.859685887105968,1271.1100670646738
117,19.303150940286812,1454.9315461516487
118,15.398653537826295,981.6071557254556
119,15.181982365786519,850.9085234328992
